text,aspect,entity,attribute,aspect_label,sentiment,language,split
"I went to a community college and my instructors were at least as good as any of the instructors I've seen on this channel. Specifically my physics instructor, Dr. Lecuyer, my math instructors Dr. Madson and Mr. Young.",Experience,Dr. Madson,Instructor,2,positive,en,train
"I went to a community college and my instructors were at least as good as any of the instructors I've seen on this channel. Specifically my physics instructor, Dr. Lecuyer, my math instructors Dr. Madson and Mr. Young.",Experience,Mr. Young,Instructor,2,positive,en,train
at 35:35 if we take derivative of the answer that is not going to be x^3(x^4+2). we need x^4 multiplied by (x^4+2)^6. Can anyone explain what is going on?,Knowledge,x^4,Mathematical_Related_Concept,1,neutral,en,train
at 35:35 if we take derivative of the answer that is not going to be x^3(x^4+2). we need x^4 multiplied by (x^4+2)^6. Can anyone explain what is going on?,Knowledge,(x^4+2)^6,Mathematical_Related_Concept,1,neutral,en,train
can someone explain to me the hat problem? esp for the variance. thx so much!,Knowledge,hat problem,Mathematical_Related_Concept,1,neutral,en,train
can someone explain to me the hat problem? esp for the variance. thx so much!,Knowledge,variance,Mathematical_Related_Concept,1,neutral,en,train
if i had this class........   i would fail it.,Curriculum,class,Course_General_Feedback,5,negative,en,train
I wish he was my teacher :(. He explains things so clearly and thoroughly!,Experience,NULL,Instructor,2,positive,en,train
I wish he was my teacher :(. He explains things so clearly and thoroughly!,Knowledge,NULL,Mathematical_Related_Concept,1,positive,en,train
"I'm grateful that I had found this course, the professor was pure love, and I managed to learn through the course. Thank you professor, it was an honor.",Experience,professor,Instructor,2,positive,en,train
"I'm grateful that I had found this course, the professor was pure love, and I managed to learn through the course. Thank you professor, it was an honor.",Curriculum,course,Course_General_Feedback,5,positive,en,train
"32:36 talks hypothetically about 9 dimensional space.""it's going to be hard to visualize those... i don't pretend to do it.""...""pretend you do""i can't though.",Knowledge,9 dimensional space,Mathematical_Related_Concept,1,negative,en,train
"You can find the value 2*y0, when the derivative of 1/x cut the Y exe, by making similar triangles. If the slope reflects a change from y0 to 0 when X changes from x0 to 2*x0 , so it should change from y0 to 2*y0 when X changes from x0 to 0. It's easiest to see in a graph.The notation f' is from Lagrange, not Newton. I love MITOCW. Thanks!",Curriculum,MITOCW,Course_General_Feedback,5,positive,en,train
I had this in my bachelor of computer science in german. My prof was way worse and he was talking in my language. I understand more this in english than my prof. In my language. Huge compliment to Dr.strang,Experience,Dr.strang,Instructor,2,positive,en,train
I love this prof. Thank you,Experience,prof,Instructor,2,positive,en,train
"If you don't like this professors explanations I recommend you to watch the Thinkwell calculus videos. Unfortunately they are not free, but I have never seen such a intuitive, simple and funny explanation of calculus that will help you to really understand the concepts =)",Experience,professors,Instructor,2,positive,en,train
"If you don't like this professors explanations I recommend you to watch the Thinkwell calculus videos. Unfortunately they are not free, but I have never seen such a intuitive, simple and funny explanation of calculus that will help you to really understand the concepts =)",Knowledge,calculus,Mathematical_Related_Concept,1,positive,en,train
"If you don't like this professors explanations I recommend you to watch the Thinkwell calculus videos. Unfortunately they are not free, but I have never seen such a intuitive, simple and funny explanation of calculus that will help you to really understand the concepts =)",Teaching_Skill,explanations,Teaching_Setup,0,positive,en,train
"Oh man, these probabilistic proofs are so ****ing beautiful.....are they intrinsically equivalent to some kind of counting?",Knowledge,NULL,Mathematical_Related_Concept,1,positive,en,train
holy crap he's not even your teacher and you're kissing his assi can see you get your profs to pass you,Experience,NULL,Instructor,2,negative,en,train
This guy gives the lecture as if there were a full class of students sitting there. Amazing,Experience,NULL,Instructor,2,positive,en,train
Professor Strang thank you for explaining and analyzing Definitions and Inequalities  from probability and statistics. The pictures and examples really help me to understand the quality of this lecture.,Experience,Professor Strang,Instructor,2,positive,en,train
Professor Strang thank you for explaining and analyzing Definitions and Inequalities  from probability and statistics. The pictures and examples really help me to understand the quality of this lecture.,Curriculum,lecture,Course_General_Feedback,5,positive,en,train
"Thanks Prof. Strang , I really liked your course very much. Thank you so much",Experience,Prof. Strang,Instructor,2,positive,en,train
"Thanks Prof. Strang , I really liked your course very much. Thank you so much",Curriculum,course,Course_General_Feedback,5,positive,en,train
"""very appropriate for me as a substitute teacher to tell you about substitution""XD",Experience,teacher,Instructor,2,positive,en,train
"""very appropriate for me as a substitute teacher to tell you about substitution""XD",Knowledge,substitution,Mathematical_Related_Concept,1,neutral,en,train
he is a legendthanks MIT,Experience,NULL,Instructor,2,positive,en,train
"by 'all 3 by 3 matrix', does he mean matrix has 3 rows and 3 column?",Knowledge,3 by 3 matrix,Mathematical_Related_Concept,1,neutral,en,train
"It must be something students learn during their first year... the MIT is prestigious, it can't be that basic..",General,MIT,Other,13,positive,en,train
"It must be something students learn during their first year... the MIT is prestigious, it can't be that basic..",Knowledge,NULL,Mathematical_Related_Concept,1,neutral,en,train
This lecture was pretty confusing,Curriculum,lecture,Course_General_Feedback,5,negative,en,train
"Very good instruction.  He goes at a perfect speed: good review pace, but if you don’t know about vectors that well, you can learn it very quickly with this speed. Très bon",Experience,NULL,Instructor,2,positive,en,train
"Very excited to learn one more Video course from Prof Gilbert Strang, One of the best teachers I have ever had!!",Curriculum,Video course,Course_General_Feedback,5,positive,en,train
"Very excited to learn one more Video course from Prof Gilbert Strang, One of the best teachers I have ever had!!",Experience,Prof Gilbert Strang,Instructor,2,positive,en,train
These are very niece explanation of Linear Transformations and  Their Matrices  thanks once again to the godfather of linear DR. Gilbert Strang. I took introductory linear algebra at the University of Maryland Baltimore County  in the late 1980's and my professor was nothing close to what Dr. Strang is. This MIT legend is a rare find.,Experience,DR. Gilbert Strang,Instructor,2,positive,en,train
I am confused...  For R²  subspaces are1 origin2 line itself... Alright upto hereBut last one is it's any line through origin or something else,Knowledge,R² subspaces,Mathematical_Related_Concept,1,negative,en,train
"The students are really stupid. The professor is trying to teach how to setup the limit of the integrals but all the students want to do is to compute it. They keep on suggesting ways to ""simplify"" the computation missing the point that it is not in the least interest of the professor to actually carry out the integration.",Recommendation,students,Other,14,negative,en,train
"The students are really stupid. The professor is trying to teach how to setup the limit of the integrals but all the students want to do is to compute it. They keep on suggesting ways to ""simplify"" the computation missing the point that it is not in the least interest of the professor to actually carry out the integration.",Experience,professor,Instructor,2,neutral,en,train
"How does this idea transfer to eigenvalues and eigenfunctions of differential operators? They don't quite look like matrices, do they?",Knowledge,eigenvalues,Mathematical_Related_Concept,1,neutral,en,train
